,lat,long
4329,38.84375,240.78125
4330,38.84375,240.53125
4331,38.84375,240.03125
4332,38.84375,240.15625
4333,38.84375,240.65625
4334,38.84375,240.40625
4335,38.78125,236.59375
4336,38.84375,240.28125
4337,38.78125,236.46875
4338,38.84375,240.84375
4339,38.84375,239.96875
4340,38.84375,240.46875
4341,38.84375,240.71875
4342,38.84375,239.90625
4343,38.84375,240.34375
4344,38.84375,240.09375
4345,38.84375,240.21875
4346,38.84375,240.59375
4347,38.84375,239.78125
4348,38.84375,239.53125
4349,38.84375,239.65625
4350,38.84375,239.40625
4351,38.84375,239.84375
4352,38.84375,239.15625
4353,38.84375,238.90625
4354,38.84375,239.03125
4355,38.84375,239.28125
4356,38.84375,239.46875
4357,38.84375,239.59375
4358,38.84375,239.71875
4359,38.84375,238.78125
4360,38.84375,239.34375
4361,38.84375,238.65625
4362,38.84375,238.53125
4363,38.84375,239.09375
4364,38.84375,238.28125
4365,38.84375,239.21875
4366,38.84375,238.84375
4367,38.84375,238.71875
4368,38.84375,238.96875
4369,38.84375,238.40625
4370,38.84375,238.59375
4371,38.84375,238.46875
4372,38.84375,238.15625
4373,38.84375,238.03125
4374,38.84375,237.53125
4375,38.84375,238.34375
4376,38.84375,238.21875
4377,38.84375,237.90625
4378,38.84375,237.78125
4379,38.84375,237.65625
4380,38.84375,237.40625
4381,38.84375,237.28125
4382,38.84375,237.96875
4383,38.84375,238.09375
4384,38.84375,237.15625
4385,38.84375,237.59375
4386,38.84375,237.46875
4387,38.84375,237.71875
4388,38.84375,237.84375
4389,38.84375,237.03125
4390,38.84375,237.21875
4391,38.84375,237.34375
4392,38.84375,236.90625
4393,38.84375,236.78125
4394,38.84375,237.09375
4395,38.84375,236.96875
4396,38.84375,236.53125
4397,38.90625,240.34375
4398,38.84375,236.65625
4399,38.84375,236.40625
4400,38.90625,240.21875
4401,38.84375,236.84375
4402,38.90625,240.09375
4403,38.84375,236.71875
4404,38.90625,239.96875
4405,38.90625,239.84375
4406,38.90625,240.28125
4407,38.90625,240.15625
4408,38.84375,236.46875
4409,38.84375,236.59375
4410,38.90625,240.40625
4411,38.90625,239.59375
4412,38.90625,239.71875
4413,38.90625,240.03125
4414,38.90625,239.90625
4415,38.90625,239.78125
4416,38.90625,239.53125
4417,38.90625,239.46875
4418,38.90625,239.34375
4419,38.90625,239.21875
4420,38.90625,239.09375
4421,38.90625,238.71875
4422,38.90625,238.96875
4423,38.90625,239.65625
4424,38.90625,238.84375
4425,38.90625,239.40625
4426,38.90625,238.59375
4427,38.90625,238.46875
4428,38.90625,239.15625
4429,38.90625,239.28125
4430,38.90625,239.03125
4431,38.90625,238.78125
4432,38.90625,238.65625
4433,38.90625,238.90625
4434,38.90625,238.34375
4435,38.90625,238.40625
4436,38.90625,238.53125
4437,38.90625,238.09375
4438,38.90625,238.21875
4439,38.90625,237.84375
4440,38.90625,237.96875
4441,38.90625,237.71875
4442,38.90625,237.59375
4443,38.90625,237.46875
4444,38.90625,238.28125
4445,38.90625,237.34375
4446,38.90625,238.03125
4447,38.90625,238.15625
4448,38.90625,237.21875
4449,38.90625,237.90625
4450,38.90625,237.78125
4451,38.90625,237.28125
4452,38.90625,237.09375
4453,38.90625,237.65625
4454,38.90625,237.53125
4455,38.90625,237.40625
4456,38.90625,237.15625
4457,38.90625,236.84375
4458,38.90625,236.96875
4459,38.90625,236.71875
4460,38.90625,237.03125
4461,38.96875,240.40625
4462,38.90625,236.59375
4463,38.90625,236.46875
4464,38.90625,236.34375
4465,38.96875,240.28125
4466,38.96875,240.15625
4467,38.90625,236.65625
4468,38.90625,236.78125
4469,38.96875,240.21875
4470,38.90625,236.40625
4471,38.96875,240.34375
4472,38.90625,236.90625
4473,38.90625,236.53125
4474,38.90625,236.28125
4475,38.96875,240.03125
4476,38.96875,239.90625
4477,38.96875,240.09375
4478,38.96875,239.78125
4479,38.96875,239.65625
4480,38.96875,239.15625
4481,38.96875,239.53125
4482,38.96875,239.40625
4483,38.96875,239.03125
4484,38.96875,239.28125
4485,38.96875,239.96875
4486,38.96875,238.90625
4487,38.96875,239.84375
4488,38.96875,239.71875
4489,38.96875,239.59375
4490,38.96875,239.09375
4491,38.96875,239.34375
4492,38.96875,239.21875
4493,38.96875,238.84375
4494,38.96875,238.78125
4495,38.96875,238.65625
4496,38.96875,239.46875
4497,38.96875,238.96875
4498,38.96875,238.53125
4499,38.96875,238.28125
4500,38.96875,238.40625
4501,38.96875,238.15625
4502,38.96875,238.03125
4503,38.96875,238.59375
4504,38.96875,238.71875
4505,38.96875,237.90625
4506,38.96875,237.78125
4507,38.96875,237.65625
4508,38.96875,238.21875
4509,38.96875,238.46875
4510,38.96875,238.34375
4511,38.96875,237.71875
4512,38.96875,238.09375
4513,38.96875,237.84375
4514,38.96875,237.59375
4515,38.96875,237.96875
4516,38.96875,237.53125
4517,38.96875,237.40625
4518,38.96875,237.28125
4519,38.96875,237.15625
4520,38.96875,237.03125
4521,38.96875,236.78125
4522,38.96875,236.53125
4523,38.96875,236.90625
4524,38.96875,236.65625
4525,38.96875,236.40625
4526,38.96875,237.46875
4527,38.96875,237.34375
4528,38.96875,236.59375
4529,38.96875,236.84375
4530,38.96875,236.71875
4531,38.96875,236.46875
4532,38.96875,236.96875
4533,38.96875,236.34375
4534,38.96875,237.09375
4535,38.96875,237.21875
4536,39.03125,240.34375
4537,38.96875,236.28125
4538,39.03125,239.34375
4539,39.03125,240.09375
4540,39.03125,239.84375
4541,39.03125,240.21875
4542,39.03125,239.96875
4543,39.03125,239.71875
4544,39.03125,239.59375
4545,39.03125,239.46875
4546,39.03125,240.28125
4547,39.03125,240.40625
4548,39.03125,239.78125
4549,39.03125,240.03125
4550,39.03125,239.90625
4551,39.03125,239.28125
4552,39.03125,240.15625
4553,39.03125,239.21875
4554,39.03125,239.65625
4555,39.03125,239.09375
4556,39.03125,239.53125
4557,39.03125,239.40625
4558,39.03125,238.96875
4559,39.03125,238.84375
4560,39.03125,238.71875
4561,39.03125,239.15625
4562,39.03125,238.46875
4563,39.03125,238.59375
4564,39.03125,239.03125
4565,39.03125,238.34375
4566,39.03125,238.21875
4567,39.03125,238.09375
4568,39.03125,238.65625
4569,39.03125,238.90625
4570,39.03125,238.78125
4571,39.03125,237.96875
4572,39.03125,238.40625
4573,39.03125,237.84375
4574,39.03125,238.53125
4575,39.03125,238.15625
4576,39.03125,237.46875
4577,39.03125,237.59375
4578,39.03125,237.71875
4579,39.03125,237.90625
4580,39.03125,238.28125
4581,39.03125,238.03125
4582,39.03125,237.78125
4583,39.03125,237.21875
4584,39.03125,237.34375
4585,39.03125,237.09375
4586,39.03125,236.84375
4587,39.03125,237.53125
4588,39.03125,237.40625
4589,39.03125,237.65625
4590,39.03125,236.71875
4591,39.03125,236.96875
4592,39.03125,237.28125
4593,39.03125,236.59375
4594,39.03125,237.15625
4595,39.03125,237.03125
4596,39.03125,236.78125
4597,39.03125,236.65625
4598,39.03125,236.90625
4599,39.03125,236.46875
4600,39.09375,240.40625
4601,39.09375,240.28125
4602,39.03125,236.53125
4603,39.09375,240.03125
4604,39.09375,240.15625
4605,39.09375,239.65625
4606,39.09375,240.21875
4607,39.09375,240.34375
4608,39.03125,236.40625
4609,39.09375,239.90625
4610,39.09375,239.78125
4611,39.09375,239.53125
4612,39.09375,240.09375
4613,39.09375,239.40625
4614,39.09375,239.96875
4615,39.09375,239.71875
4616,39.09375,239.59375
4617,39.09375,239.84375
4618,39.09375,239.28125
4619,39.09375,239.03125
4620,39.09375,239.15625
4621,39.09375,239.34375
4622,39.09375,239.46875
4623,39.09375,238.78125
4624,39.09375,238.90625
4625,39.09375,238.53125
4626,39.09375,238.65625
4627,39.09375,238.40625
4628,39.09375,238.96875
4629,39.09375,239.21875
4630,39.09375,239.09375
4631,39.09375,238.28125
4632,39.09375,238.15625
4633,39.09375,238.84375
4634,39.09375,238.71875
4635,39.09375,238.46875
4636,39.09375,238.34375
4637,39.09375,238.59375
4638,39.09375,238.03125
4639,39.09375,237.78125
4640,39.09375,237.90625
4641,39.09375,238.09375
4642,39.09375,238.21875
4643,39.09375,237.65625
4644,39.09375,237.53125
4645,39.09375,237.40625
4646,39.09375,237.28125
4647,39.09375,237.15625
4648,39.09375,237.71875
4649,39.09375,237.84375
4650,39.09375,237.46875
4651,39.09375,237.96875
4652,39.09375,237.03125
4653,39.09375,237.59375
4654,39.09375,236.90625
4655,39.09375,237.34375
4656,39.09375,237.09375
4657,39.09375,237.21875
4658,39.09375,236.65625
4659,39.09375,236.78125
4660,39.09375,236.96875
4661,39.09375,236.53125
4662,39.09375,236.40625
4663,39.15625,240.34375
4664,39.09375,236.84375
4665,39.15625,240.09375
4666,39.15625,240.21875
4667,39.15625,239.96875
4668,39.15625,240.28125
4669,39.09375,236.71875
4670,39.09375,236.46875
4671,39.15625,240.40625
4672,39.09375,236.59375
4673,39.15625,239.71875
4674,39.15625,239.84375
4675,39.15625,240.15625
4676,39.15625,239.90625
4677,39.15625,240.03125
4678,39.15625,239.59375
4679,39.15625,239.78125
4680,39.15625,239.65625
4681,39.15625,239.46875
4682,39.15625,239.34375
4683,39.15625,239.21875
4684,39.15625,239.09375
4685,39.15625,238.84375
4686,39.15625,239.53125
4687,39.15625,238.71875
4688,39.15625,238.96875
4689,39.15625,238.46875
4690,39.15625,238.59375
4691,39.15625,239.40625
4692,39.15625,239.03125
4693,39.15625,239.15625
4694,39.15625,239.28125
4695,39.15625,238.34375
4696,39.15625,238.40625
4697,39.15625,238.53125
4698,39.15625,238.90625
4699,39.15625,238.65625
4700,39.15625,238.78125
4701,39.15625,238.21875
4702,39.15625,238.09375
4703,39.15625,237.96875
4704,39.15625,237.84375
4705,39.15625,237.71875
4706,39.15625,238.28125
4707,39.15625,237.59375
4708,39.15625,237.46875
4709,39.15625,237.34375
4710,39.15625,237.21875
4711,39.15625,238.15625
4712,39.15625,238.03125
4713,39.15625,237.65625
4714,39.15625,237.90625
4715,39.15625,237.78125
4716,39.15625,237.40625
4717,39.15625,237.09375
4718,39.15625,237.53125
4719,39.15625,237.15625
4720,39.15625,237.28125
4721,39.15625,236.96875
4722,39.15625,236.84375
4723,39.15625,236.71875
4724,39.15625,236.59375
4725,39.15625,236.46875
4726,39.15625,237.03125
4727,39.15625,236.90625
4728,39.21875,240.40625
4729,39.15625,236.78125
4730,39.21875,240.15625
4731,39.15625,236.34375
4732,39.21875,240.28125
4733,39.15625,236.53125
4734,39.15625,236.65625
4735,39.15625,236.40625
4736,39.21875,239.90625
4737,39.21875,240.03125
4738,39.21875,239.78125
4739,39.15625,236.28125
4740,39.21875,240.21875
4741,39.21875,240.09375
4742,39.21875,240.34375
4743,39.21875,239.40625
4744,39.21875,239.53125
4745,39.21875,239.65625
4746,39.21875,239.96875
4747,39.21875,239.84375
4748,39.21875,239.71875
4749,39.21875,239.59375
4750,39.21875,239.28125
4751,39.21875,238.90625
4752,39.21875,239.34375
4753,39.21875,239.15625
4754,39.21875,239.46875
4755,39.21875,239.03125
4756,39.21875,239.21875
4757,39.21875,238.65625
4758,39.21875,238.53125
4759,39.21875,238.15625
4760,39.21875,238.96875
4761,39.21875,238.78125
4762,39.21875,238.28125
4763,39.21875,238.40625
4764,39.21875,239.09375
4765,39.21875,238.84375
4766,39.21875,238.03125
4767,39.21875,237.90625
4768,39.21875,238.59375
4769,39.21875,238.46875
4770,39.21875,238.71875
4771,39.21875,237.78125
4772,39.21875,238.09375
4773,39.21875,237.65625
4774,39.21875,238.34375
4775,39.21875,238.21875
4776,39.21875,237.96875
4777,39.21875,237.84375
4778,39.21875,237.71875
4779,39.21875,237.28125
4780,39.21875,237.53125
4781,39.21875,237.40625
4782,39.21875,237.15625
4783,39.21875,237.03125
4784,39.21875,237.59375
4785,39.21875,236.90625
4786,39.21875,236.65625
4787,39.21875,236.53125
4788,39.21875,237.46875
4789,39.21875,236.78125
4790,39.21875,237.21875
4791,39.21875,237.09375
4792,39.21875,237.34375
4793,39.21875,236.84375
4794,39.21875,236.96875
4795,39.21875,236.46875
4796,39.21875,236.71875
4797,39.21875,236.59375
4798,39.21875,236.40625
4799,39.21875,236.28125
4800,39.28125,239.96875
4801,39.28125,239.84375
4802,39.28125,240.09375
4803,39.28125,239.71875
4804,39.28125,239.59375
4805,39.21875,236.34375
4806,39.28125,239.21875
4807,39.28125,240.15625
4808,39.28125,239.46875
4809,39.28125,239.34375
4810,39.28125,240.03125
4811,39.28125,239.78125
4812,39.28125,239.90625
4813,39.28125,239.53125
4814,39.28125,239.65625
4815,39.28125,239.09375
4816,39.28125,239.28125
4817,39.28125,239.15625
4818,39.28125,239.40625
4819,39.28125,238.96875
4820,39.28125,238.84375
4821,39.28125,238.71875
4822,39.28125,238.46875
4823,39.28125,238.59375
4824,39.28125,238.34375
4825,39.28125,238.90625
4826,39.28125,238.21875
4827,39.28125,238.09375
4828,39.28125,237.96875
4829,39.28125,239.03125
4830,39.28125,238.65625
4831,39.28125,238.78125
4832,39.28125,238.53125
4833,39.28125,238.15625
4834,39.28125,238.28125
4835,39.28125,238.40625
4836,39.28125,237.90625
4837,39.28125,238.03125
4838,39.28125,237.84375
4839,39.28125,237.46875
4840,39.28125,237.59375
4841,39.28125,237.71875
4842,39.28125,237.34375
4843,39.28125,237.21875
4844,39.28125,237.09375
4845,39.28125,237.53125
4846,39.28125,236.96875
4847,39.28125,236.84375
4848,39.28125,236.71875
4849,39.28125,237.40625
4850,39.28125,237.78125
4851,39.28125,237.65625
4852,39.28125,237.15625
4853,39.28125,237.03125
4854,39.28125,237.28125
4855,39.28125,236.59375
4856,39.28125,236.78125
4857,39.28125,236.46875
4858,39.28125,236.65625
4859,39.28125,236.90625
4860,39.34375,240.15625
4861,39.28125,236.34375
4862,39.34375,240.03125
4863,39.34375,239.90625
4864,39.28125,236.53125
4865,39.34375,239.78125
4866,39.34375,239.65625
4867,39.28125,236.40625
4868,39.34375,239.40625
4869,39.34375,239.53125
4870,39.34375,240.09375
4871,39.28125,236.28125
4872,39.34375,239.96875
4873,39.34375,239.84375
4874,39.34375,239.28125
4875,39.34375,239.59375
4876,39.34375,239.71875
4877,39.34375,239.46875
4878,39.34375,239.15625
4879,39.34375,239.34375
4880,39.34375,239.21875
4881,39.34375,238.78125
4882,39.34375,239.03125
4883,39.34375,238.90625
4884,39.34375,238.65625
4885,39.34375,239.09375
4886,39.34375,238.84375
4887,39.34375,238.28125
4888,39.34375,238.03125
4889,39.34375,238.40625
4890,39.34375,238.15625
4891,39.34375,238.71875
4892,39.34375,238.53125
4893,39.34375,238.96875
4894,39.34375,238.59375
4895,39.34375,237.90625
4896,39.34375,238.46875
4897,39.34375,237.96875
4898,39.34375,238.21875
4899,39.34375,238.09375
4900,39.34375,237.65625
4901,39.34375,238.34375
4902,39.34375,237.53125
4903,39.34375,237.78125
4904,39.34375,237.40625
4905,39.34375,237.84375
4906,39.34375,237.28125
4907,39.34375,237.15625
4908,39.34375,237.71875
4909,39.34375,237.59375
4910,39.34375,237.03125
4911,39.34375,237.46875
4912,39.34375,236.90625
4913,39.34375,236.78125
4914,39.34375,237.34375
4915,39.34375,236.65625
4916,39.34375,237.21875
4917,39.34375,236.96875
4918,39.34375,237.09375
4919,39.34375,236.71875
4920,39.34375,236.84375
4921,39.34375,236.28125
4922,39.40625,240.09375
4923,39.34375,236.40625
4924,39.34375,236.53125
4925,39.34375,236.59375
4926,39.40625,239.71875
4927,39.40625,239.96875
4928,39.40625,239.84375
4929,39.40625,239.59375
4930,39.40625,240.15625
4931,39.40625,240.03125
4932,39.34375,236.46875
4933,39.40625,239.46875
4934,39.40625,239.34375
4935,39.34375,236.34375
4936,39.40625,239.90625
4937,39.40625,239.65625
4938,39.40625,239.78125
4939,39.40625,239.53125
4940,39.40625,239.21875
4941,39.40625,239.28125
4942,39.40625,239.40625
4943,39.40625,239.09375
4944,39.40625,238.96875
4945,39.40625,238.71875
4946,39.40625,238.84375
4947,39.40625,238.59375
4948,39.40625,238.21875
4949,39.40625,238.46875
4950,39.40625,238.34375
4951,39.40625,239.15625
4952,39.40625,238.09375
4953,39.40625,239.03125
4954,39.40625,238.90625
4955,39.40625,238.78125
4956,39.40625,238.65625
4957,39.40625,238.40625
4958,39.40625,237.96875
4959,39.40625,238.53125
4960,39.40625,238.28125
4961,39.40625,238.15625
4962,39.40625,238.03125
4963,39.40625,237.84375
4964,39.40625,237.71875
4965,39.40625,237.59375
4966,39.40625,237.46875
4967,39.40625,237.34375
4968,39.40625,236.96875
4969,39.40625,237.90625
4970,39.40625,237.09375
4971,39.40625,237.21875
4972,39.40625,236.84375
4973,39.40625,237.78125
4974,39.40625,237.28125
4975,39.40625,237.53125
4976,39.40625,237.40625
4977,39.40625,237.15625
4978,39.40625,236.90625
4979,39.40625,237.65625
4980,39.40625,237.03125
4981,39.40625,236.71875
4982,39.40625,236.78125
4983,39.40625,236.59375
4984,39.46875,239.78125
4985,39.40625,236.34375
4986,39.40625,236.46875
4987,39.46875,240.15625
4988,39.46875,239.90625
4989,39.46875,240.03125
4990,39.46875,239.65625
4991,39.40625,236.65625
4992,39.46875,239.53125
4993,39.40625,236.53125
4994,39.46875,239.84375
4995,39.46875,239.96875
4996,39.46875,239.71875
4997,39.46875,239.59375
4998,39.40625,236.40625
4999,39.46875,240.09375
5000,39.40625,236.28125
5001,39.46875,239.40625
5002,39.46875,239.46875
5003,39.46875,239.34375
5004,39.46875,239.15625
5005,39.46875,239.03125
5006,39.46875,238.65625
5007,39.46875,238.40625
5008,39.46875,239.28125
5009,39.46875,238.53125
5010,39.46875,238.78125
5011,39.46875,238.28125
5012,39.46875,238.90625
5013,39.46875,238.15625
5014,39.46875,238.21875
5015,39.46875,238.59375
5016,39.46875,239.09375
5017,39.46875,238.34375
5018,39.46875,238.96875
5019,39.46875,239.21875
5020,39.46875,238.71875
5021,39.46875,238.46875
5022,39.46875,238.84375
5023,39.46875,238.03125
5024,39.46875,238.09375
5025,39.46875,237.78125
5026,39.46875,237.90625
5027,39.46875,237.65625
5028,39.46875,237.53125
5029,39.46875,237.03125
5030,39.46875,237.28125
5031,39.46875,237.40625
5032,39.46875,237.15625
5033,39.46875,236.90625
5034,39.46875,237.84375
5035,39.46875,237.96875
5036,39.46875,237.71875
5037,39.46875,237.46875
5038,39.46875,237.59375
5039,39.46875,236.96875
5040,39.46875,237.21875
5041,39.46875,236.84375
5042,39.46875,237.34375
5043,39.46875,236.78125
5044,39.46875,237.09375
5045,39.46875,236.53125
5046,39.46875,236.65625
5047,39.46875,236.40625
5048,39.46875,236.28125
5049,39.46875,236.71875
5050,39.46875,236.59375
5051,39.46875,236.46875
5052,39.46875,236.34375
5053,39.53125,240.09375
5054,39.53125,239.71875
5055,39.53125,240.15625
5056,39.53125,239.96875
5057,39.53125,239.59375
5058,39.53125,239.84375
5059,39.53125,239.46875
5060,39.53125,239.53125
5061,39.53125,239.34375
5062,39.53125,239.65625
5063,39.53125,239.78125
5064,39.53125,239.21875
5065,39.53125,238.96875
5066,39.53125,239.90625
5067,39.53125,240.03125
5068,39.53125,239.09375
5069,39.53125,239.40625
5070,39.53125,239.28125
5071,39.53125,238.84375
5072,39.53125,238.71875
5073,39.53125,238.90625
5074,39.53125,238.59375
5075,39.53125,239.03125
5076,39.53125,239.15625
5077,39.53125,238.34375
5078,39.53125,238.46875
5079,39.53125,238.21875
5080,39.53125,238.78125
5081,39.53125,238.53125
5082,39.53125,237.96875
5083,39.53125,238.09375
5084,39.53125,238.65625
5085,39.53125,238.15625
5086,39.53125,237.84375
5087,39.53125,238.40625
5088,39.53125,238.28125
5089,39.53125,237.71875
5090,39.53125,237.90625
5091,39.53125,238.03125
5092,39.53125,237.59375
5093,39.53125,237.34375
5094,39.53125,237.46875
5095,39.53125,237.78125
5096,39.53125,237.21875
5097,39.53125,236.96875
5098,39.53125,237.09375
5099,39.53125,237.65625
5100,39.53125,236.84375
5101,39.53125,237.53125
5102,39.53125,237.40625
5103,39.53125,236.71875
5104,39.53125,237.28125
5105,39.53125,237.03125
5106,39.53125,236.90625
5107,39.53125,236.78125
5108,39.53125,236.46875
5109,39.53125,237.15625
5110,39.53125,236.59375
5111,39.53125,236.65625
5112,39.53125,236.34375
5113,39.59375,240.15625
5114,39.59375,240.03125
5115,39.53125,236.40625
5116,39.53125,236.53125
5117,39.59375,239.65625
5118,39.59375,239.90625
5119,39.59375,239.53125
5120,39.59375,239.78125
5121,39.53125,236.28125
5122,39.59375,239.40625
5123,39.59375,240.09375
5124,39.59375,239.96875
5125,39.59375,239.28125
5126,39.59375,239.59375
5127,39.59375,239.71875
5128,39.59375,239.84375
5129,39.59375,239.46875
5130,39.59375,239.15625
5131,39.59375,239.34375
5132,39.59375,239.03125
5133,39.59375,238.90625
5134,39.59375,238.78125
5135,39.59375,239.21875
5136,39.59375,238.40625
5137,39.59375,239.09375
5138,39.59375,238.65625
5139,39.59375,238.53125
5140,39.59375,238.28125
5141,39.59375,238.84375
5142,39.59375,238.71875
5143,39.59375,238.96875
5144,39.59375,238.15625
5145,39.59375,238.03125
5146,39.59375,238.59375
5147,39.59375,238.34375
5148,39.59375,238.46875
5149,39.59375,238.21875
5150,39.59375,237.90625
5151,39.59375,237.78125
5152,39.59375,238.09375
5153,39.59375,237.96875
5154,39.59375,237.65625
5155,39.59375,237.53125
5156,39.59375,237.84375
5157,39.59375,237.40625
5158,39.59375,237.15625
5159,39.59375,237.03125
5160,39.59375,237.28125
5161,39.59375,237.71875
5162,39.59375,237.59375
5163,39.59375,237.46875
5164,39.59375,236.78125
5165,39.59375,236.90625
5166,39.59375,236.96875
5167,39.59375,237.21875
5168,39.59375,237.34375
5169,39.59375,237.09375
5170,39.59375,236.65625
5171,39.59375,236.53125
5172,39.59375,236.71875
5173,39.59375,236.84375
5174,39.59375,236.59375
5175,39.59375,236.40625
5176,39.59375,236.28125
5177,39.65625,240.09375
5178,39.65625,239.96875
5179,39.65625,239.84375
5180,39.65625,239.71875
5181,39.59375,236.46875
5182,39.59375,236.34375
5183,39.65625,239.59375
5184,39.65625,239.34375
5185,39.65625,239.46875
5186,39.65625,239.78125
5187,39.65625,240.03125
5188,39.65625,240.15625
5189,39.65625,239.65625
5190,39.65625,239.90625
5191,39.65625,239.21875
5192,39.65625,239.09375
5193,39.65625,239.53125
5194,39.65625,239.40625
5195,39.65625,239.28125
5196,39.65625,238.46875
5197,39.65625,238.96875
5198,39.65625,238.71875
5199,39.65625,238.59375
5200,39.65625,238.84375
5201,39.65625,239.15625
5202,39.65625,238.53125
5203,39.65625,239.03125
5204,39.65625,238.40625
5205,39.65625,238.21875
5206,39.65625,238.34375
5207,39.65625,238.09375
5208,39.65625,238.90625
5209,39.65625,238.78125
5210,39.65625,238.65625
5211,39.65625,237.96875
5212,39.65625,237.84375
5213,39.65625,237.71875
5214,39.65625,238.28125
5215,39.65625,238.15625
5216,39.65625,238.03125
5217,39.65625,237.59375
5218,39.65625,237.90625
5219,39.65625,237.65625
5220,39.65625,237.78125
5221,39.65625,237.34375
5222,39.65625,237.46875
5223,39.65625,237.21875
5224,39.65625,237.53125
5225,39.65625,236.84375
5226,39.65625,237.09375
5227,39.65625,236.96875
5228,39.65625,236.71875
5229,39.65625,237.15625
5230,39.65625,237.28125
5231,39.65625,237.40625
5232,39.65625,236.59375
5233,39.65625,236.46875
5234,39.65625,236.34375
5235,39.65625,236.78125
5236,39.65625,236.90625
5237,39.65625,236.65625
5238,39.65625,237.03125
5239,39.65625,236.40625
5240,39.71875,240.03125
5241,39.71875,239.90625
5242,39.71875,240.15625
5243,39.65625,236.53125
5244,39.65625,236.28125
5245,39.71875,239.78125
5246,39.71875,239.65625
5247,39.71875,239.40625
5248,39.71875,239.53125
5249,39.71875,239.28125
5250,39.71875,239.96875
5251,39.71875,239.84375
5252,39.71875,240.09375
5253,39.71875,239.71875
5254,39.71875,239.46875
5255,39.71875,239.59375
5256,39.71875,239.34375
5257,39.71875,239.03125
5258,39.71875,239.15625
5259,39.71875,238.90625
5260,39.71875,239.21875
5261,39.71875,238.78125
5262,39.71875,239.09375
5263,39.71875,238.96875
5264,39.71875,238.84375
5265,39.71875,238.65625
5266,39.71875,238.40625
5267,39.71875,238.53125
5268,39.71875,238.28125
5269,39.71875,238.15625
5270,39.71875,238.03125
5271,39.71875,238.71875
5272,39.71875,237.90625
5273,39.71875,237.78125
5274,39.71875,237.65625
5275,39.71875,238.59375
5276,39.71875,238.09375
5277,39.71875,237.96875
5278,39.71875,238.34375
5279,39.71875,238.46875
5280,39.71875,238.21875
5281,39.71875,237.53125
5282,39.71875,237.59375
5283,39.71875,237.84375
5284,39.71875,237.71875
5285,39.71875,237.40625
5286,39.71875,237.28125
5287,39.71875,237.15625
5288,39.71875,237.03125
5289,39.71875,236.90625
5290,39.71875,236.78125
5291,39.71875,237.46875
5292,39.71875,236.65625
5293,39.71875,236.40625
5294,39.71875,236.53125
5295,39.71875,237.21875
5296,39.71875,237.34375
5297,39.71875,236.96875
5298,39.71875,236.84375
5299,39.71875,237.09375
5300,39.71875,236.71875
5301,39.71875,236.28125
5302,39.71875,236.34375
5303,39.71875,236.59375
5304,39.71875,236.46875
5305,39.78125,240.09375
5306,39.78125,240.15625
5307,39.78125,239.96875
5308,39.78125,239.84375
5309,39.78125,239.59375
5310,39.78125,239.71875
5311,39.78125,239.46875
5312,39.78125,240.03125
5313,39.78125,239.34375
5314,39.78125,239.21875
5315,39.78125,239.09375
5316,39.78125,239.90625
5317,39.78125,238.96875
5318,39.78125,239.78125
5319,39.78125,239.40625
5320,39.78125,239.03125
5321,39.78125,239.65625
5322,39.78125,239.53125
5323,39.78125,239.15625
5324,39.78125,238.90625
5325,39.78125,238.84375
5326,39.78125,239.28125
5327,39.78125,238.71875
5328,39.78125,238.59375
5329,39.78125,238.46875
5330,39.78125,238.34375
5331,39.78125,237.84375
5332,39.78125,238.65625
5333,39.78125,238.21875
5334,39.78125,237.96875
5335,39.78125,238.78125
5336,39.78125,238.09375
5337,39.78125,237.71875
5338,39.78125,238.40625
5339,39.78125,238.53125
5340,39.78125,238.28125
5341,39.78125,237.65625
5342,39.78125,238.15625
5343,39.78125,237.90625
5344,39.78125,238.03125
5345,39.78125,237.78125
5346,39.78125,237.46875
5347,39.78125,237.59375
5348,39.78125,237.21875
5349,39.78125,237.34375
5350,39.78125,237.09375
5351,39.78125,237.53125
5352,39.78125,237.40625
5353,39.78125,236.96875
5354,39.78125,236.84375
5355,39.78125,236.46875
5356,39.78125,236.71875
5357,39.78125,236.59375
5358,39.78125,237.15625
5359,39.78125,237.28125
5360,39.78125,237.03125
5361,39.78125,236.34375
5362,39.78125,236.21875
5363,39.78125,236.78125
5364,39.78125,236.90625
5365,39.78125,236.40625
5366,39.78125,236.53125
5367,39.78125,236.65625
5368,39.84375,240.15625
5369,39.78125,236.28125
5370,39.84375,239.90625
5371,39.84375,240.03125
5372,39.84375,239.40625
5373,39.84375,239.78125
5374,39.78125,236.15625
5375,39.84375,239.53125
5376,39.84375,239.28125
5377,39.84375,239.65625
5378,39.84375,240.09375
5379,39.84375,239.15625
5380,39.84375,239.84375
5381,39.84375,239.96875
5382,39.84375,239.46875
5383,39.84375,239.34375
5384,39.84375,239.03125
5385,39.84375,239.71875
5386,39.84375,239.59375
5387,39.84375,239.21875
5388,39.84375,239.09375
5389,39.84375,238.96875
5390,39.84375,238.78125
5391,39.84375,238.65625
5392,39.84375,238.90625
5393,39.84375,238.40625
5394,39.84375,238.28125
5395,39.84375,238.53125
5396,39.84375,238.15625
5397,39.84375,238.03125
5398,39.84375,237.90625
5399,39.84375,237.78125
5400,39.84375,238.59375
5401,39.84375,238.84375
5402,39.84375,238.71875
5403,39.84375,238.34375
5404,39.84375,238.21875
